DATE,biomass_energy
2010-04-10,0.5726800365327707
2010-04-11,0.4540335183977626
2010-04-12,0.5200245465522872
2010-04-13,0.532758676644612
2010-04-14,0.5118877413623089
2010-04-15,0.5090051173900683
2010-04-16,0.4734731158316874
2010-04-17,0.34949754054064597
2010-04-18,0.3572157264398328
2010-04-19,0.43521476269955683
2010-04-20,0.47667174119144273
2010-04-21,0.40834166916020087
2010-04-22,0.5780924504701361
2010-04-23,0.38106031717757993
2010-04-24,0.38345695403992885
2010-04-25,0.21205908651831207
2010-04-26,0.3619864698575639
2010-04-27,0.5536256258414471
2010-04-28,0.3690480165937764
2010-04-29,0.6221665974902357
2010-04-30,0.5129016944165146
2010-05-01,0.35810065228719035
2010-05-02,0.5499740681342777
2010-05-03,0.467266965188772
2010-05-04,0.39646039775005115
2010-05-05,0.2767191994060374
2010-05-06,0.36516677707230993
2010-05-07,0.5159213861844241
2010-05-08,0.46000895203403536
2010-05-09,0.4744507241155582
2010-05-10,0.22260868411554746
2010-05-11,0.8097285234846325
2010-05-12,0.4992207887088833
2010-05-13,0.3308805819066045
2010-05-14,0.34432088868526134
2010-05-15,0.0
2010-05-16,0.45644206592146475
2010-05-17,0.418861186685606
2010-05-18,0.312815975730808
2010-05-19,0.430296528170127
2010-05-20,0.6433959591980722
2010-05-21,0.5972227514692667
2010-05-22,0.33732694476871017
2010-05-23,0.37635446961102126
2010-05-24,0.6132516578471552
2010-05-25,0.4931534073846875
2010-05-26,0.2976080720729466
2010-05-27,0.45171501475996867
2010-05-28,0.47759711985691977
2010-05-29,0.32885610264181975
2010-05-30,0.23769194228588497
2010-05-31,0.4880091796573638
2010-06-01,0.5582067624772877
2010-06-02,0.41846067433678735
2010-06-03,0.45041221924386265
2010-06-04,0.4060121204960321
2010-06-05,0.49382586595252653
2010-06-06,0.4141426907344128
2010-06-07,0.5237742541773802
2010-06-08,0.4996816872778518
2010-06-09,0.6315561609249338
2010-06-10,0.5695099027600399
2010-06-11,0.6070815307079844
2010-06-12,0.3888221120416637
2010-06-13,0.6018331650104631
2010-06-14,0.47223288400928576
2010-06-15,0.4657569824690473
2010-06-16,0.35944188973053803
2010-06-17,0.3822037823132094
2010-06-18,0.4274518909974587
2010-06-19,0.4268809288745219
2010-06-20,0.40492890177009255
2010-06-21,0.49334104492136843
2010-06-22,0.5508438438821666
2010-06-23,0.33984677546954645
2010-06-24,0.4492751675412703
2010-06-25,0.4074417122009999
2010-06-26,0.40264347074292095
2010-06-27,0.5956604260929035
2010-06-28,0.2870354563194788
2010-06-29,0.3902526110272795
2010-06-30,0.40343727289166487
2010-07-01,0.4614911273455844
2010-07-02,0.6141411260471319
2010-07-03,0.12408687334162849
2010-07-04,0.33717865643991796
2010-07-05,0.4526039415662477
2010-07-06,0.5482366465170045
2010-07-07,0.3895846442423181
2010-07-08,0.5588245521804021
2010-07-09,0.4184942050497693
2010-07-10,0.5022840061503513
2010-07-11,0.2731461318863009
2010-07-12,0.3388504474574292
2010-07-13,0.22144346209252075
2010-07-14,0.5858009210296675
2010-07-15,0.2301455150247016
2010-07-16,0.5502145480756266
2010-07-17,0.5122042038268741
2010-07-18,0.49905112425309617
2010-07-19,0.31710089862132307
2010-07-20,0.1653988683860319
2010-07-21,0.4519095595283342
2010-07-22,0.3961164402198283
2010-07-23,0.511725531481285
2010-07-24,0.432577497161327
2010-07-25,0.3272533036245029
2010-07-26,0.4235954128009445
2010-07-27,0.6109557529342127
2010-07-28,0.40764275964312136
2010-07-29,0.254796169586043
2010-07-30,0.3333070668149132
2010-07-31,0.2506382273152099
2010-08-01,0.5490566497409741
2010-08-02,0.5735744427192229
2010-08-03,0.4784294501989339
2010-08-04,0.5943350110291119
2010-08-05,0.3059943883650804
2010-08-06,0.5050120116521011
2010-08-07,0.2768844137246158
2010-08-08,0.5703314052280961
2010-08-09,0.5074705696749742
2010-08-10,0.6156855110641983
2010-08-11,0.4528556003950508
2010-08-12,0.5823302304632654
2010-08-13,0.4035133059846223
2010-08-14,0.16300217797925143
2010-08-15,0.45196176534920296
2010-08-16,0.4607862149027777
2010-08-17,0.39933814917901045
2010-08-18,0.27427509837971265
2010-08-19,0.5653745830115833
2010-08-20,0.49457425349915085
2010-08-21,0.3310614847436595
2010-08-22,0.5588329110611223
2010-08-23,0.4261588762642028
2010-08-24,0.28682223049384525
2010-08-25,0.40101215039167304
2010-08-26,0.49344853239323583
2010-08-27,0.3146199114309658
2010-08-28,0.42580302592077035
2010-08-29,0.42274908356474206
2010-08-30,0.5086926558844247
2010-08-31,0.37636855774592903
2010-09-01,0.6913505009274938
2010-09-02,0.5885085736980056
2010-09-03,0.6466395559310409
2010-09-04,0.6964217832907522
2010-09-05,0.4336753602893255
2010-09-06,0.5415669379316816
2010-09-07,0.4392657261706234
2010-09-08,0.3011614590393574
2010-09-09,0.435880861378791
2010-09-10,0.4384615185539935
2010-09-11,0.4456674389261057
2010-09-12,0.5527188211443748
2010-09-13,0.4630598840031279
2010-09-14,0.23334288506500322
2010-09-15,0.38717678089746466
2010-09-16,0.5261520612479285
2010-09-17,0.5733081484124327
2010-09-18,0.40342485355821056
2010-09-19,0.4389234880115951
2010-09-20,0.37487152682928526
2010-09-21,0.44091001022371423
2010-09-22,0.29299789650700236
2010-09-23,0.4267814552192595
2010-09-24,0.5004655539598322
2010-09-25,0.641358087875991
2010-09-26,0.6577236459438711
2010-09-27,0.6099917300625302
2010-09-28,0.2550429975172339
2010-09-29,0.657953268264355
2010-09-30,0.5568338891989015
2010-10-01,0.7273249579728269
2010-10-02,0.6297068433442532
2010-10-03,0.43737253785226926
2010-10-04,0.49702925081731864
2010-10-05,0.4605941688745563
2010-10-06,0.4762459201745928
2010-10-07,0.3379247802469594
2010-10-08,0.5527885538425401
2010-10-09,0.5388196326370087
2010-10-10,0.5616571121090403
2010-10-11,0.45839245754097613
2010-10-12,0.3606742207745792
2010-10-13,0.37752041150918525
2010-10-14,0.5269666921805882
2010-10-15,0.37688458923136414
2010-10-16,0.32834251635209766
2010-10-17,0.28214226273592224
2010-10-18,0.4493255647502252
2010-10-19,0.6422507925393925
2010-10-20,0.5229112309772623
2010-10-21,0.4430996264651206
2010-10-22,0.4581308870429346
2010-10-23,0.5184692741674504
2010-10-24,0.30465089015684077
2010-10-25,0.6652439018767353
2010-10-26,0.30632042933353154
2010-10-27,0.10872059417898838
2010-10-28,0.39452370160628214
2010-10-29,0.417043864877533
2010-10-30,0.5700748619572493
2010-10-31,0.5936916003154478
2010-11-01,0.4953195771144079
2010-11-02,0.44903876887549043
2010-11-03,0.41783227688682323
2010-11-04,0.4552496611752985
2010-11-05,0.47416833673236347
2010-11-06,0.6766367588294249
2010-11-07,0.4951453792300733
2010-11-08,0.4674029620958078
2010-11-09,0.4735284569764988
2010-11-10,0.7303920960565689
2010-11-11,0.20159216747294173
2010-11-12,0.449254713568376
2010-11-13,0.24681627635304482
2010-11-14,0.6242082228719146
2010-11-15,0.5243834351257597
2010-11-16,0.6413069529437554
2010-11-17,0.42600489437751055
2010-11-18,0.37248647936170043
2010-11-19,0.22986564720448555
2010-11-20,0.4675325753167132
2010-11-21,0.3664612791508901
2010-11-22,0.39607095125044234
2010-11-23,0.42514313839560813
2010-11-24,0.41769529238249237
2010-11-25,0.4697278315715878
2010-11-26,0.4985422974684104
2010-11-27,0.3868874624850607
2010-11-28,0.3487849474465865
2010-11-29,0.6868034482970953
2010-11-30,0.4056205530419914
2010-12-01,0.467820227902354
2010-12-02,0.4402568633475603
2010-12-03,0.5935163761628401
2010-12-04,0.47776536241057754
2010-12-05,0.4801147730842019
2010-12-06,0.36669454844210847
2010-12-07,0.6284395418369566
2010-12-08,0.25232078671286584
2010-12-09,0.6392382787000161
2010-12-10,0.46897315850362475
2010-12-11,0.5481698052181487
2010-12-12,0.4832130323815007
2010-12-13,0.8156908744314362
2010-12-14,0.45380467544622793
2010-12-15,0.6271971920348136
2010-12-16,0.34943118114167504
2010-12-17,0.280982050091946
2010-12-18,0.2714636200836953
2010-12-19,0.39876552122931086
2010-12-20,0.5233110591472319
2010-12-21,0.48947187074516973
2010-12-22,0.5966036053072168
2010-12-23,0.4706104431096212
2010-12-24,0.5086839400408265
2010-12-25,0.37879404315818
2010-12-26,0.414239713244581
2010-12-27,0.45459918557134626
2010-12-28,0.47397263183464533
2010-12-29,0.5404640773233946
2010-12-30,0.4306942443097366
2010-12-31,0.49398397076045675
2011-01-01,0.29121171376063026
2011-01-02,0.41670364950814553
2011-01-03,0.4041947183713117
2011-01-04,0.48327077112697436
2011-01-05,0.44630129790809936
2011-01-06,0.4927691368468057
2011-01-07,0.4393479763670345
2011-01-08,0.4468898404527646
2011-01-09,0.3156131844357879
2011-01-10,0.34461455014601117
2011-01-11,0.43776182669327346
2011-01-12,0.5203375881226078
2011-01-13,0.60930677779397
2011-01-14,0.2851816291077762
2011-01-15,0.44078413321426235
2011-01-16,0.3910163955726964
2011-01-17,0.42971452994488724
2011-01-18,0.42544409379782633
2011-01-19,0.40605684496992156
2011-01-20,0.5897954546191457
2011-01-21,0.5617931744592706
2011-01-22,0.7788631630700722
2011-01-23,0.5028475434454314
2011-01-24,0.7250115053597528
2011-01-25,0.3870890275233547
2011-01-26,0.3731902316751545
2011-01-27,0.32181033366480305
2011-01-28,0.5343055693258945
2011-01-29,0.5765165545550381
2011-01-30,0.5731172565641827
2011-01-31,0.5148523686316373
2011-02-01,0.676656510775326
2011-02-02,0.4061739466419625
2011-02-03,0.39114656506075307
2011-02-04,0.492931090904434
2011-02-05,0.2007707661443674
2011-02-06,0.6432745025789226
2011-02-07,0.623323454683161
2011-02-08,0.5518102613798204
2011-02-09,0.4489417701628473
2011-02-10,0.5696457925782119
2011-02-11,0.5775293950749414
2011-02-12,0.4032965402771178
2011-02-13,0.25029378491041165
2011-02-14,0.39098639284282277
2011-02-15,0.6163022328533698
2011-02-16,0.5028995053416667
2011-02-17,0.41646391918883996
2011-02-18,0.5554259681153022
2011-02-19,0.29248890313964027
2011-02-20,0.5080452442118395
2011-02-21,0.45987456145994954
2011-02-22,0.376350316942877
2011-02-23,0.4060018964842753
2011-02-24,0.3197934041648822
2011-02-25,0.4311519302128055
2011-02-26,0.57575648539824
2011-02-27,0.3773192748263441
2011-02-28,0.3260347037524918
2011-03-01,0.4217916496328442
2011-03-02,0.5621030479840505
2011-03-03,0.37010863659486426
2011-03-04,0.48818993375988606
2011-03-05,0.5470979944308436
2011-03-06,0.5045981131953676
2011-03-07,0.30805243106444435
2011-03-08,0.47566853271985665
2011-03-09,0.5375628793827494
2011-03-10,0.48364454100686904
2011-03-11,0.3352517589271433
2011-03-12,0.38342340547880305
2011-03-13,0.32553571724446884
2011-03-14,0.5587310279064357
2011-03-15,0.3653981425615138
2011-03-16,0.4346418670276988
2011-03-17,0.3345776464313037
2011-03-18,0.3835694330427031
2011-03-19,0.4326102782522656
2011-03-20,0.21846071003307532
2011-03-21,0.29502794439267976
2011-03-22,0.4975218536392112
2011-03-23,0.44814381534595893
2011-03-24,0.3935221708602219
2011-03-25,0.49244671012749186
2011-03-26,0.6076758441525063
2011-03-27,0.5375731896605345
2011-03-28,0.3257567962534129
2011-03-29,0.34649507520627765
2011-03-30,0.3266806756748033
2011-03-31,0.43253055654290473
2011-04-01,0.43156488866729426
2011-04-02,0.4559200672065906
2011-04-03,0.35417156189196386
2011-04-04,0.4675460863616352
2011-04-05,0.4634970266925833
2011-04-06,0.4076802347959023
2011-04-07,0.6654057250479752
2011-04-08,0.4319019240923794
2011-04-09,0.34404313587009594
2011-04-10,0.4199933004017229
2011-04-11,0.3394227868621358
2011-04-12,0.4039695342892742
2011-04-13,0.518680447456537
2011-04-14,0.4932657019566413
2011-04-15,0.3304411844016386
2011-04-16,0.451593528393913
2011-04-17,0.3736780452451043
2011-04-18,0.401664535747021
2011-04-19,0.4339756612596013
2011-04-20,0.3025827662308713
2011-04-21,0.4381909763889582
2011-04-22,0.4422195344900657
2011-04-23,0.379283290529022
2011-04-24,0.4404497422891631
2011-04-25,0.4459534316343656
2011-04-26,0.4107216061092531
2011-04-27,0.413297866691678
2011-04-28,0.4266006535216873
2011-04-29,0.4801025471056395
2011-04-30,0.5126495893841145
2011-05-01,0.41848141982936515
2011-05-02,0.43592922389934285
2011-05-03,0.5039532835542648
2011-05-04,0.4581524832970376
2011-05-05,0.5296632373540473
2011-05-06,0.2569620477960797
2011-05-07,0.5172024426612758
2011-05-08,0.5971767211061829
2011-05-09,0.6185521817704951
2011-05-10,0.3787537063529962
2011-05-11,0.3902708161340438
2011-05-12,0.4106630790707577
2011-05-13,0.6192646439781659
2011-05-14,0.5407943869729253
2011-05-15,0.38007978774749307
2011-05-16,0.5082229284336133
2011-05-17,0.4420485135753429
2011-05-18,0.5502227284749079
2011-05-19,0.4549058702277524
2011-05-20,0.42619776142035026
2011-05-21,0.4391195796190974
2011-05-22,0.4676977301414784
2011-05-23,0.508329684131581
2011-05-24,0.3892955876026911
2011-05-25,0.359212035384183
2011-05-26,0.42766749657561043
2011-05-27,0.7324095015069931
2011-05-28,0.3091004324278046
2011-05-29,0.3711491179402673
2011-05-30,0.38617223976446846
2011-05-31,0.2482615238548922
2011-06-01,0.3324246843280596
2011-06-02,0.4322898683732108
2011-06-03,0.32010148692589246
2011-06-04,0.21960672745328003
2011-06-05,0.31359304821934875
2011-06-06,0.46891628241843875
2011-06-07,0.39961069033616115
2011-06-08,0.6665100254065353
2011-06-09,0.4663287775053655
2011-06-10,0.504795394679129
2011-06-11,0.3900740522464552
2011-06-12,0.6128473438436888
2011-06-13,0.30102976948437976
2011-06-14,0.5556729566797884
2011-06-15,0.5343985046111126
2011-06-16,0.458773717691922
2011-06-17,0.47811700654143396
2011-06-18,0.7111366557712673
2011-06-19,0.49649072472120537
2011-06-20,0.49446730444629083
2011-06-21,0.25469214465408974
2011-06-22,0.4915323794630806
2011-06-23,0.4761445724642226
2011-06-24,0.29287599368425576
2011-06-25,0.23964725999310876
2011-06-26,0.33266580085320663
2011-06-27,0.3632904909462167
2011-06-28,0.4411512100401995
2011-06-29,0.3029965694975041
2011-06-30,0.20910944871515813
2011-07-01,0.37808190221709936
2011-07-02,0.4856617084820418
2011-07-03,0.3829941873652336
2011-07-04,0.4623861076473317
2011-07-05,0.49660289435615224
2011-07-06,0.48143848662494304
2011-07-07,0.35691058862256364
2011-07-08,0.54490692059102
2011-07-09,0.2814794183682565
2011-07-10,0.376900450281898
2011-07-11,0.490179609144092
2011-07-12,0.4359791392084127
2011-07-13,0.7455596272129579
2011-07-14,0.664267519165411
2011-07-15,0.4315267709813333
2011-07-16,0.3536380600483544
2011-07-17,0.3259634777596214
2011-07-18,0.45927191888161367
2011-07-19,0.25517616846815416
2011-07-20,0.37017634055400817
2011-07-21,0.4348485187870008
2011-07-22,0.43599699330168074
2011-07-23,0.3065871162994873
2011-07-24,0.622069003839463
2011-07-25,0.5457497813379271
2011-07-26,0.5656827074182627
2011-07-27,0.5479275404624118
2011-07-28,0.5664267310937066
2011-07-29,0.3808651179772722
2011-07-30,0.3997639701958604
2011-07-31,0.32920557524850347
2011-08-01,0.5973022649502819
2011-08-02,0.6619479446389842
2011-08-03,0.5056605834540386
2011-08-04,0.3980699552645197
2011-08-05,0.3925733456830589
2011-08-06,0.30275984956513446
2011-08-07,0.4916980697321627
2011-08-08,0.22362529059381098
2011-08-09,0.4224063516070662
2011-08-10,0.555077750828072
2011-08-11,0.2667512817421429
2011-08-12,0.4886590603231864
2011-08-13,0.424469293621927
2011-08-14,0.44222712590059876
2011-08-15,0.4983007525878098
2011-08-16,0.6272765508319154
2011-08-17,0.6317523953175872
2011-08-18,0.7014001065712672
2011-08-19,0.40919326954823143
2011-08-20,0.37104844845936436
2011-08-21,0.32183094827099246
2011-08-22,0.3981744382988328
2011-08-23,0.4254110449847297
2011-08-24,0.5619124595542468
2011-08-25,0.38215154079605274
2011-08-26,0.6925324347625799
2011-08-27,0.4162934694147218
2011-08-28,0.4618065932887825
2011-08-29,0.46602237246988065
2011-08-30,0.28122078091519387
2011-08-31,0.40081737359743697
2011-09-01,0.5206147995440749
2011-09-02,0.37317520353800204
2011-09-03,0.4012569436344606
2011-09-04,0.5404544690726025
2011-09-05,0.5293182922265296
2011-09-06,0.49221733173164095
2011-09-07,0.40539384591834215
2011-09-08,0.551871361525726
2011-09-09,0.45791010550305544
2011-09-10,0.35980153577923724
2011-09-11,0.46797865992625565
2011-09-12,0.3475128269404404
2011-09-13,0.5854393414320478
2011-09-14,0.3065909001059912
2011-09-15,0.5820515019495676
2011-09-16,0.4085008865024333
2011-09-17,0.5327359797549696
2011-09-18,0.3786954857076379
2011-09-19,0.4807891414034373
2011-09-20,0.42163005848747503
2011-09-21,0.41226886765217574
2011-09-22,0.40512035286018433
2011-09-23,0.36403179575440836
2011-09-24,0.43009819959525775
2011-09-25,0.39267749555201936
2011-09-26,0.5225481104898868
2011-09-27,0.6454889812847635
2011-09-28,0.3961696276886111
2011-09-29,0.46791384141704007
2011-09-30,0.44832053576796294
2011-10-01,0.30199669267944373
2011-10-02,0.7129803392878609
2011-10-03,0.37625375848444986
2011-10-04,0.2935882833598691
2011-10-05,0.5161106122059114
2011-10-06,0.5761746733588877
2011-10-07,0.44550049333757036
2011-10-08,0.4760496203387452
2011-10-09,0.40893238917842045
2011-10-10,0.501658583391035
2011-10-11,0.4321865395188693
2011-10-12,0.5353739354214293
2011-10-13,0.4319883537291509
2011-10-14,0.40523993542422554
2011-10-15,0.3301317689792178
2011-10-16,0.47205021420598614
2011-10-17,0.644741263043535
2011-10-18,0.5908686932579619
2011-10-19,0.45012137184046574
2011-10-20,0.3898764911417729
2011-10-21,0.5362398321727133
2011-10-22,0.2673828948326977
2011-10-23,0.2485349574192368
2011-10-24,0.485764668474743
2011-10-25,0.45625263167163244
2011-10-26,0.16540199181121196
2011-10-27,0.4457989797465509
2011-10-28,0.2868693614924689
2011-10-29,0.4532099752919221
2011-10-30,0.478242282663375
2011-10-31,0.4089125717893247
2011-11-01,0.39262368339820064
2011-11-02,0.2682998134779724
2011-11-03,0.6722284160239325
2011-11-04,0.4378505468418439
2011-11-05,0.48240370829695656
2011-11-06,0.4041881205074549
2011-11-07,0.30231132570926067
2011-11-08,0.5500841971314403
2011-11-09,0.3837761799921058
2011-11-10,0.4890986720058794
2011-11-11,0.4439150189185861
2011-11-12,0.42881337716004553
2011-11-13,0.5035265463326957
2011-11-14,0.4732196483909705
2011-11-15,0.4874172162184538
2011-11-16,0.30261492263677425
2011-11-17,0.5030350917413928
2011-11-18,0.2040977196586684
2011-11-19,0.6280814783236821
2011-11-20,0.38942186917007104
2011-11-21,0.29083839008433254
2011-11-22,0.5610374780977245
2011-11-23,0.5031309957678778
2011-11-24,0.4342670976517464
2011-11-25,0.4906713552550779
2011-11-26,0.2712178362689217
2011-11-27,0.4834996319266527
2011-11-28,0.4358013122014879
2011-11-29,0.5033874141017174
2011-11-30,0.2951422171339144
2011-12-01,0.3149264711503643
2011-12-02,0.43074734253779945
2011-12-03,0.43595079040653917
2011-12-04,0.568096573688843
2011-12-05,0.45760450958342713
2011-12-06,0.5548662503230144
2011-12-07,0.4785954795827496
2011-12-08,0.3812371565872099
2011-12-09,0.48721753118464894
2011-12-10,0.3724433225497825
2011-12-11,0.27287655352103557
2011-12-12,0.4143956167814318
2011-12-13,0.3417916044175464
2011-12-14,0.4761914238419256
2011-12-15,0.39731007053854195
2011-12-16,0.3625122226320354
2011-12-17,0.34187956007062015
2011-12-18,0.5351059157940634
2011-12-19,0.7474674153130114
2011-12-20,0.6238437042799343
2011-12-21,0.6020038825067398
2011-12-22,0.31979715822447985
2011-12-23,0.7354420201409759
2011-12-24,0.5203907458444836
2011-12-25,0.6667931802599172
2011-12-26,0.6107145798899429
2011-12-27,0.5257165367901855
2011-12-28,0.400060850271891
2011-12-29,0.5524617186316862
2011-12-30,0.5427309462809244
2011-12-31,0.39670938530665256
2012-01-01,0.45753502675927593
2012-01-02,0.7926200066805602
2012-01-03,0.29127465821473764
2012-01-04,0.38871018633135
2012-01-05,0.28035078504019717
2012-01-06,0.5353447537061746
2012-01-07,0.4961399373012556
2012-01-08,0.519915717494938
2012-01-09,0.5971281265597606
2012-01-10,0.5527531193275437
2012-01-11,0.44530660895052887
2012-01-12,0.33392940184533737
2012-01-13,0.5337612068867301
2012-01-14,0.521981824580648
2012-01-15,0.40695911028906506
2012-01-16,0.36050998810391466
2012-01-17,0.25863352647107307
2012-01-18,0.40538026943022576
2012-01-19,0.426666810641694
2012-01-20,0.2486034645448556
2012-01-21,0.48130908163238284
2012-01-22,0.7001941074888403
2012-01-23,0.5690068290270669
2012-01-24,0.46378529801387924
2012-01-25,0.38602456422195
2012-01-26,0.4197649334006921
2012-01-27,0.6505880115623848
2012-01-28,0.3270974298345586
2012-01-29,0.34668686838579377
2012-01-30,0.4063437538829009
2012-01-31,0.6173067918345099
2012-02-01,0.1927863424575127
2012-02-02,0.572755379497498
2012-02-03,0.6752084611148883
2012-02-04,0.3479922875790513
2012-02-05,0.21236795459765356
2012-02-06,0.41218619504969234
2012-02-07,0.4738585346001589
2012-02-08,0.2387622062340533
2012-02-09,0.4017881341434366
2012-02-10,0.309415600901938
2012-02-11,0.6165093367656507
2012-02-12,0.7722293352033427
2012-02-13,0.5418923452910245
2012-02-14,0.3686875316823144
2012-02-15,0.6879029921253097
2012-02-16,0.5435312511034243
2012-02-17,0.42893118085907944
2012-02-18,0.4706482127567766
2012-02-19,0.5023741928214109
2012-02-20,0.5046756336336491
2012-02-21,0.4563674547306371
2012-02-22,0.3998672276576265
2012-02-23,0.39370224078389526
2012-02-24,0.5797821996950885
2012-02-25,0.34349248196021165
2012-02-26,0.38146629105842766
2012-02-27,0.39674106576205115
2012-02-28,0.3612290422260609
2012-02-29,0.6172379515435387
2012-03-01,0.3746042508745815
2012-03-02,0.27430440503197473
2012-03-03,0.3930532584746482
2012-03-04,0.6383766149335242
2012-03-05,0.366005282872109
2012-03-06,0.4715420716001495
2012-03-07,0.34915547491367516
2012-03-08,0.38854662594077194
2012-03-09,0.36749869061554397
2012-03-10,0.4214217171038852
2012-03-11,0.44827835465457744
2012-03-12,0.3042858956143568
2012-03-13,0.45989402188616735
2012-03-14,0.5025154727790371
2012-03-15,0.32900322489187817
2012-03-16,0.5228782416579785
2012-03-17,0.40906613126994507
2012-03-18,0.5190221799181551
2012-03-19,0.41315517078130326
2012-03-20,0.4312639421891482
2012-03-21,0.6139514895183351
2012-03-22,0.4321266411479854
2012-03-23,0.45092719768880807
2012-03-24,0.3179296117395096
2012-03-25,0.45154603745772115
2012-03-26,0.322067644405837
2012-03-27,0.5425706342525336
2012-03-28,0.5898608383195842
2012-03-29,0.4143695584913569
2012-03-30,0.5373377815667404
2012-03-31,0.2001063451906584
2012-04-01,0.5764828810569051
2012-04-02,0.5344416673724119
2012-04-03,0.6027779565071074
2012-04-04,0.5119622871099425
2012-04-05,0.5434535581330855
2012-04-06,0.45165353385366025
2012-04-07,0.41918144783012834
2012-04-08,0.536039855619225
2012-04-09,0.5104461408311958
2012-04-10,0.27708584192714025
2012-04-11,0.3489014660792604
2012-04-12,0.449327052095549
2012-04-13,0.6653727357286909
2012-04-14,0.4808755502173738
2012-04-15,0.5811276522750837
2012-04-16,0.5799675824162587
2012-04-17,0.475306334386582
2012-04-18,0.5455090991176144
2012-04-19,0.43776907006500076
2012-04-20,0.3504125791814312
2012-04-21,0.4019923228588824
2012-04-22,0.40602216007696845
2012-04-23,0.09824542036707018
2012-04-24,0.42987112360996793
2012-04-25,0.26971054266954275
2012-04-26,0.4041451659745008
2012-04-27,0.4164192393353101
2012-04-28,0.5147734590128232
2012-04-29,0.5626001128419149
2012-04-30,0.317827996306981
2012-05-01,0.33118667757426223
2012-05-02,0.144847477347805
2012-05-03,0.44925226837266363
2012-05-04,0.537265624495697
2012-05-05,0.4110537898138915
2012-05-06,0.497593281911046
2012-05-07,0.5194107042636626
2012-05-08,0.5921030054459742
2012-05-09,0.4206912282708888
2012-05-10,0.3805353675695833
2012-05-11,0.6109920530841875
2012-05-12,0.39644230270684067
2012-05-13,0.42887262704836804
2012-05-14,0.5259322375584379
2012-05-15,0.3033172470987173
2012-05-16,0.33443329064354765
2012-05-17,0.37216690834540844
2012-05-18,0.6626480380829416
2012-05-19,0.45498606788761653
2012-05-20,0.22823853604050415
2012-05-21,0.33683196219429967
2012-05-22,0.3951473752474979
2012-05-23,0.33162770520970364
2012-05-24,0.4654153035518609
2012-05-25,0.5325296849585452
2012-05-26,0.574540318823179
2012-05-27,0.48061284933688664
