DATE,temperature,wind_speed,solar_irradiance
2022-06-01,0.7148812005002083,0.2706270627062706,0.46211645924218325
2022-06-02,0.7432263443101292,0.3553355335533553,0.5189454179372328
2022-06-03,0.7057107127969988,0.4334433443344334,0.48077736763010837
2022-06-04,0.7382242601083784,0.5346534653465347,0.6972818395366142
2022-06-05,0.7486452688620258,0.528052805280528,0.7776156640744686
2022-06-06,0.7494789495623175,0.5225522552255226,0.7158114358248588
2022-06-07,0.7703209670696123,0.49834983498349844,0.7935773793022951
2022-06-08,0.7182159233013754,0.4829482948294829,0.5919549453595764
2022-06-09,0.7482284285118799,0.48624862486248627,0.5614175870672171
2022-06-10,0.7090454355981659,0.48184818481848185,0.5108624286902347
2022-06-11,0.7094622759483118,0.5214521452145215,0.3736266942908417
2022-06-12,0.7236348478532721,0.47084708470847086,0.6982593851675688
2022-06-13,0.7653188828678616,0.5775577557755776,0.7480996221129576
2022-06-14,0.7157148812005001,0.6523652365236523,0.7211660514451625
2022-06-15,0.6998749478949562,0.5544554455445545,0.4055938954463882
2022-06-16,0.6777824093372238,0.6171617161716172,0.5644669458264637
2022-06-17,0.6606919549812422,0.647964796479648,0.5324559739710238
2022-06-18,0.6427678199249687,0.6358635863586359,0.30436685682604064
2022-06-19,0.6440183409754063,0.5764576457645765,0.5686397525496433
2022-06-20,0.6269278866194248,0.5676567656765676,0.5107165263572564
2022-06-21,0.6331804918716131,0.30913091309130913,0.6939552663447088
2022-06-22,0.6156731971654856,0.25192519251925194,0.41382278702636455
2022-06-23,0.6536056690287619,0.22002200220022006,0.6379725411809335
2022-06-24,0.649854105877449,0.33993399339933994,0.5281518551481638
2022-06-25,0.6694456023343061,0.396039603960396,0.5748260114679234
2022-06-26,0.6606919549812422,0.3641364136413641,0.7408774566305315
2022-06-27,0.6777824093372238,0.3432343234323433,0.8491807584003268
2022-06-28,0.673197165485619,0.3421342134213421,0.7571309765243146
2022-06-29,0.6723634847853273,0.3311331133113311,0.5932097054231897
2022-06-30,0.6648603584827011,0.2145214521452145,0.438480281299698
2022-07-01,0.6644435181325552,0.24092409240924095,0.44846000087541404
2022-07-02,0.646102542726136,0.11331133113311331,0.5605129926027517
2022-07-03,0.6365152146727804,0.2123212321232123,0.4980084331548461
2022-07-04,0.6606919549812422,0.1628162816281628,0.7374195713389458
2022-07-05,0.6681950812838682,0.23652365236523654,0.7118137119012533
2022-07-06,0.634431012922051,0.3157315731573157,0.5303549803761363
2022-07-07,0.6481867444768652,0.28272827282728275,0.7838456936926422
2022-07-08,0.6456857023759899,0.3432343234323433,0.6862516231634544
2022-07-09,0.6494372655273031,0.4004400440044004,0.7580355709887802
2022-07-10,0.6544393497290537,0.39383938393839385,0.6815243875749574
2022-07-11,0.6473530637765734,0.5258525852585259,0.6598870715942747
2022-07-12,0.6661108795331387,0.5863586358635864,0.7014546462597937
2022-07-13,0.6702792830345976,0.6116611661166116,0.6782707655495411
2022-07-14,0.6373488953730722,0.5357535753575358,0.6373743416157224
2022-07-15,0.6627761567319717,0.5126512651265127,0.7209180174790994
2022-07-16,0.6702792830345976,0.4994499449944995,0.6612147828243773
2022-07-17,0.66902876198416,0.5852585258525853,0.6946993682428981
2022-07-18,0.6686119216340143,0.47744774477447743,0.7063569646478647
2022-07-19,0.6627761567319717,0.41034103410341033,0.6767242008199711
2022-07-20,0.6865360566902876,0.37513751375137516,0.6511329316155765
2022-07-21,0.6865360566902876,0.2332233223322332,0.5271743095172092
2022-07-22,0.6431846602751146,0.187018701870187,0.6095653569500575
2022-07-23,0.6402667778240934,0.33883388338833886,0.42244561490538235
2022-07-24,0.6160900375156315,0.3729372937293729,0.30012109893637196
2022-07-25,0.609837432263443,0.37623762376237624,0.4675002553290827
2022-07-26,0.62234264276782,0.24312431243124316,0.6161893228672726
2022-07-27,0.6319299708211756,0.20242024202420245,0.7378280978712849
2022-07-28,0.6365152146727804,0.10451045104510451,0.7241132785713243
2022-07-29,0.6627761567319717,0.18151815181518155,0.7401771254322356
2022-07-30,0.6515214672780325,0.28492849284928495,0.7838456936926422
2022-07-31,0.6406836181742392,0.3102310231023102,0.5210464115321204
2022-08-01,0.649020425177157,0.2354235423542354,0.39939304629481026
2022-08-02,0.6786160900375156,0.14631463146314633,0.4765461999737376
2022-08-03,0.637765735723218,0.1507150715071507,0.3131501772713346
2022-08-04,0.6552730304293455,0.1573157315731573,0.6410073097068822
2022-08-05,0.661525635681534,0.21122112211221122,0.558339047841375
2022-08-06,0.6469362234264278,0.1573157315731573,0.5320474474386845
2022-08-07,0.6631929970821175,0.29812981298129815,0.7066049986139279
2022-08-08,0.6306794497707378,0.4741474147414741,0.48322852682414386
2022-08-09,0.6169237182159233,0.5885588558855885,0.5308802287748581
2022-08-10,0.60608586911213,0.5005500550055006,0.3549220152030231
2022-08-11,0.5998332638599415,0.19251925192519254,0.4369045361035323
2022-08-12,0.6427678199249687,0.09900990099009901,0.6814952071083616
2022-08-13,0.6552730304293455,0.25742574257425743,0.6870540859948351
2022-08-14,0.6035848270112547,0.7095709570957096,0.20397146150366946
2022-08-15,0.6069195498124218,0.6116611661166116,0.43683158493704316
2022-08-16,0.649854105877449,0.2299229922992299,0.7815404368315849
2022-08-17,0.6544393497290537,0.19581958195819582,0.7944965640000583
2022-08-18,0.637765735723218,0.2607260726072607,0.6414012460059236
2022-08-19,0.6248436848686953,0.5346534653465347,0.26539634368753556
2022-08-20,0.5973322217590662,0.7546754675467546,0.3754796539196662
2022-08-21,0.6331804918716131,0.33223322332233224,0.5989874378091306
2022-08-22,0.653188828678616,0.12431243124312433,0.7371277666729892
2022-08-23,0.6244268445185492,0.08580858085808579,0.4187980565809247
2022-08-24,0.6165068778657774,0.3179317931793179,0.41532558105604106
2022-08-25,0.6281784076698624,0.31903190319031904,0.6676636659420184
2022-08-26,0.6198416006669445,0.2486248624862486,0.7065320474474387
2022-08-27,0.6127553147144644,0.38503850385038507,0.5355491034301638
2022-08-28,0.6135889954147562,0.4004400440044004,0.5440114387429055
2022-08-29,0.6315131304710295,0.23872387238723874,0.7539357154320898
2022-08-30,0.6419341392246769,0.1353135313531353,0.8690088854520783
2022-08-31,0.6369320550229263,0.22882288228822883,0.7852463560892339
2022-09-01,0.6160900375156315,0.2464246424642464,0.7187148922511271
2022-09-02,0.6240100041684036,0.23212321232123212,0.8146894468842556
2022-09-03,0.6448520216756981,0.30143014301430143,0.6560644304702433
2022-09-04,0.6402667778240934,0.23212321232123212,0.5811289922525861
2022-09-05,0.637765735723218,0.1628162816281628,0.5578429799092487
2022-09-06,0.641517298874531,0.06380638063806379,0.5013641868133472
2022-09-07,0.62234264276782,0.1408140814081408,0.7372736690059674
2022-09-08,0.645268862025844,0.19581958195819582,0.8223930900655102
2022-09-09,0.6110879533138809,0.21672167216721672,0.5959526692831819
2022-09-10,0.5889954147561485,0.3135313531353135,0.5573615022104202
2022-09-11,0.5814922884535223,0.4268426842684268,0.32720057193714525
2022-09-12,0.598165902459358,0.44004400440044006,0.08256613023242243
2022-09-13,0.6002501042100876,0.48624862486248627,0.14499773851383885
2022-09-14,0.5810754481033764,0.39933993399339934,0.3070660499861393
2022-09-15,0.6002501042100876,0.17271727172717272,0.3543384058711099
2022-09-16,0.6065027094622759,0.2068206820682068,0.529771371044223
2022-09-17,0.5994164235097958,0.21672167216721672,0.3271568012372518
2022-09-18,0.6135889954147562,0.07590759075907591,0.6613169144574622
2022-09-19,0.6119216340141727,0.2585258525852585,0.5602649586366887
2022-09-20,0.6015006252605253,0.4631463146314632,0.48798494287923666
2022-09-21,0.6090037515631512,0.35313531353135313,0.567793519018369
2022-09-22,0.614422676115048,0.28052805280528054,0.6460263499613359
2022-09-23,0.609837432263443,0.2915291529152915,0.643429288434322
2022-09-24,0.60608586911213,0.22112211221122113,0.6854783407986694
2022-09-25,0.5927469779074614,0.13311331133113313,0.6461284815944207
2022-09-26,0.6127553147144644,0.0869086908690869,0.6610834707246969
2022-09-27,0.6073363901625677,0.0297029702970297,0.6645851267161762
2022-09-28,0.6231763234681118,0.04840484048404842,0.5667430222209253
2022-09-29,0.6319299708211756,0.042904290429042896,0.7172412786880462
2022-09-30,0.6265110462692789,0.10341034103410343,0.648856855221115
2022-10-01,0.6269278866194248,0.0671067106710671,0.5898539517646887
2022-10-02,0.558982909545644,0.132013201320132,0.31452165920133063
2022-10-03,0.5835764902042517,0.20572057205720568,0.3465618115233663
2022-10-04,0.590662776156732,0.32123212321232125,0.5790279986576985
2022-10-05,0.5939974989578991,0.25192519251925194,0.5306759655086886
2022-10-06,0.5769070446019176,0.22002200220022006,0.5584119990078641
2022-10-07,0.574406002501042,0.0946094609460946,0.652037526080042
2022-10-08,0.5956648603584827,0.0737073707370737,0.7638862545412102
2022-10-09,0.5652355147978325,0.1507150715071507,0.6980259414348035
2022-10-10,0.5539808253438934,0.1474147414741474,0.7012357927603262
2022-10-11,0.5644018340975407,0.23212321232123212,0.607814528954318
2022-10-12,0.5748228428511879,0.14851485148514848,0.5823983425494974
2022-10-13,0.5606502709462275,0.09020902090209021,0.6600329739272531
2022-10-14,0.5948311796581909,0.0,0.567793519018369
2022-10-15,0.5802417674030846,0.1177117711771177,0.7381782634704328
2022-10-16,0.5356398499374739,0.18151815181518155,0.73584382614278
2022-10-17,0.5393914130887869,0.15621562156215624,0.7547089977968748
2022-10-18,0.5581492288453522,0.14191419141914194,0.6579611607989612
2022-10-19,0.523551479783243,0.1782178217821782,0.47286946118268436
2022-10-20,0.4914547728220091,0.28492849284928495,0.6809699587096398
2022-10-21,0.4706127553147146,0.2739273927392739,0.7093333722406222
2022-10-22,0.5064610254272615,0.29812981298129815,0.7351434949444842
2022-10-23,0.47769904126719465,0.26512651265126513,0.3848319934635755
2022-10-24,0.4255939974989579,0.6523652365236523,0.06485358700885627
2022-10-25,0.4952063359733223,0.19471947194719474,0.6696187572039276
2022-10-26,0.5289704043351395,0.088008800880088,0.6777455171508193
2022-10-27,0.5077115464776991,0.0946094609460946,0.5847765505770438
2022-10-28,0.4372655273030429,0.1683168316831683,0.5669181050204992
2022-10-29,0.40683618174239267,0.1628162816281628,0.6535549103430163
2022-10-30,0.4285118799499791,0.1573157315731573,0.6914749266840776
2022-10-31,0.45268862025844103,0.14851485148514848,0.6742730416259356
2022-11-01,0.4664443518132555,0.16941694169416943,0.6894468842556792
2022-11-02,0.4631096290120884,0.2101210121012101,0.6476020951575016
2022-11-03,0.4122551062942892,0.17271727172717272,0.46932403449131155
2022-11-04,0.4222592746977908,0.0968096809680968,0.5855790134084244
2022-11-05,0.46185910796165075,0.0583058305830583,0.5664658077882665
2022-11-06,0.4468528553563985,0.06820682068206821,0.5887013233341601
2022-11-07,0.4222592746977908,0.09790979097909791,0.5602649586366887
2022-11-08,0.41642350979574827,0.11331133113311331,0.5052597791038679
2022-11-09,0.4193413922467695,0.14301430143014301,0.5384087891565387
2022-11-10,0.4243434764485202,0.1386138613861386,0.5478340798669371
2022-11-11,0.38140892038349317,0.1551155115511551,0.5763725761974934
2022-11-12,0.3647353063776574,0.20572057205720568,0.5349800843315484
2022-11-13,0.30429345560650267,0.20792079207920788,0.5604400414362626
2022-11-14,0.271779908295123,0.19581958195819582,0.5909773997286216
2022-11-15,0.26927886619424757,0.18041804180418042,0.6069828856563416
2022-11-16,0.26969570654439357,0.17931793179317934,0.5894308349990516
2022-11-17,0.30554397665694044,0.20902090209020902,0.5605421730693474
2022-11-18,0.2721967486452689,0.28492849284928495,0.5085134011292841
2022-11-19,0.22634431012922063,0.2838283828382839,0.5214987087643531
2022-11-20,0.2780325135473114,0.2464246424642464,0.5005617239819665
2022-11-21,0.2621925802417675,0.2464246424642464,0.5802243977881206
2022-11-22,0.24135056273447275,0.22442244224422442,0.5561651030799982
2022-11-23,0.23134639433097126,0.22882288228822883,0.5287792351799705
2022-11-24,0.21175489787411428,0.23212321232123212,0.5259195494535958
2022-11-25,0.19549812421842439,0.26512651265126513,0.5501831074278877
2022-11-26,0.21508962067528148,0.20022002200220024,0.5482863770991698
2022-11-27,0.23884952063359732,0.14191419141914194,0.5427274982126964
2022-11-28,0.2651104626927887,0.1573157315731573,0.5401304366856826
2022-11-29,0.31221342225927473,0.17271727172717272,0.46481565240228195
2022-11-30,0.3201333889120468,0.2255225522552255,0.5173404922744714
2022-12-01,0.27052938724468534,0.2629262926292629,0.5403346999518522
2022-12-02,0.20925385577323896,0.24202420242024203,0.4978625308218678
2022-12-03,0.17215506461025432,0.22332233223322334,0.5015100891463254
2022-12-04,0.18299291371404747,0.2354235423542354,0.5106435751907673
2022-12-05,0.17799082951229683,0.2354235423542354,0.5055661740031223
2022-12-06,0.16506877865777403,0.25742574257425743,0.49913188111877915
2022-12-07,0.14172571904960407,0.22882288228822883,0.42940515618844743
2022-12-08,0.14005835764902053,0.24752475247524752,0.4128452413954099
2022-12-09,0.1792413505627345,0.176017601760176,0.4839288580224398
2022-12-10,0.21967486452688623,0.19691969196919695,0.3968105750010943
2022-12-11,0.22967903293038772,0.18481848184818478,0.4891083908431696
2022-12-12,0.24843684868695293,0.1386138613861386,0.4420548884576664
2022-12-13,0.2817840766986244,0.1386138613861386,0.41001473613563083
2022-12-14,0.2588578574406002,0.2101210121012101,0.47205240811800575
2022-12-15,0.21550646102542725,0.17491749174917492,0.4946380892630473
2022-12-16,0.1667361400583578,0.22112211221122113,0.5543121434511739
2022-12-17,0.12296790329303886,0.23212321232123212,0.5119421059542741
2022-12-18,0.1250521050437683,0.2255225522552255,0.3659960022760764
2022-12-19,0.18716131721550644,0.21892189218921893,0.4174265746509287
2022-12-20,0.18591079616506878,0.1837183718371837,0.40363880418447895
2022-12-21,0.1692371821592331,0.19801980198019803,0.40482061308160316
2022-12-22,0.16215089620675283,0.16501650165016502,0.35552021476823414
2022-12-23,0.22092538557732389,0.13311331133113313,0.4772465311720334
2022-12-24,0.2617757398916215,0.088008800880088,0.4927559491676272
2022-12-25,0.2659441433930805,0.176017601760176,0.4498168925721122
2022-12-26,0.3251354731137974,0.1496149614961496,0.476677512073418
2022-12-27,0.3618174239266362,0.17381738173817385,0.38948627788558343
2022-12-28,0.27344726969570654,0.2145214521452145,0.27733115452516083
2022-12-29,0.15631513130471042,0.16391639163916388,0.43368009454471174
2022-12-30,0.15631513130471042,0.13971397139713973,0.42257692700506283
2022-12-31,0.2396832013338892,0.02640264026402639,0.3838836282992165
2023-01-01,0.2142559399749896,0.11331133113311331,0.27655787216037586
2023-01-02,0.19716548561900793,0.1628162816281628,0.2788339485548374
2023-01-03,0.15172988745310545,0.22222222222222227,0.30709523045273496
2023-01-04,0.10045852438516056,0.28052805280528054,0.2768788572929281
2023-01-05,0.09378907878282616,0.31133113311331134,0.406294226644684
2023-01-06,0.06544393497290546,0.33663366336633666,0.5419542158479114
2023-01-07,0.06127553147144649,0.3135313531353135,0.5021666496447278
2023-01-08,0.09170487703209673,0.2706270627062706,0.4706225652548184
2023-01-09,0.13005418924551893,0.2585258525852585,0.5294212054450751
2023-01-10,0.13922467694872875,0.25962596259625964,0.5438363559433315
2023-01-11,0.11421425593997503,0.24092409240924095,0.5106143947241717
2023-01-12,0.1596498541058775,0.15621562156215624,0.5373291118924991
2023-01-13,0.25135473113797413,0.09790979097909791,0.40749062577510614
2023-01-14,0.3005418924551896,0.1386138613861386,0.32383022804534645
2023-01-15,0.2817840766986244,0.15841584158415845,0.31196836837421027
2023-01-16,0.22467694872863686,0.18151815181518155,0.3486919855848495
2023-01-17,0.21800750312630257,0.14631463146314633,0.29536468288127926
2023-01-18,0.19383076281784084,0.14851485148514848,0.18636104991318814
2023-01-19,0.18674447686536055,0.19691969196919695,0.25281956258480576
2023-01-20,0.1950812838682785,0.14521452145214522,0.4126409781292403
2023-01-21,0.27344726969570654,0.10671067106710669,0.4201987189775164
2023-01-22,0.3034597749062109,0.13311331133113313,0.3785581931455084
2023-01-23,0.3280533555648186,0.1859185918591859,0.3517121638775004
2023-01-24,0.37182159233013756,0.10671067106710669,0.3170457695618553
2023-01-25,0.38182576073363905,0.10121012101210122,0.37142356906286933
2023-01-26,0.38182576073363905,0.15401540154015403,0.4765753804403332
2023-01-27,0.38224260108378494,0.24422442244224424,0.5255693838544478
2023-01-28,0.35556481867444767,0.2508250825082508,0.5277287383825268
2023-01-29,0.32055022926219257,0.24972497249724973,0.5958067669502035
2023-01-30,0.33013755731554817,0.1859185918591859,0.5771750390288741
2023-01-31,0.3138807836598583,0.27722772277227725,0.3858824902610193
2023-02-01,0.34055856606919555,0.34543454345434543,0.4145668889245539
2023-02-02,0.24718632763651527,0.306930693069307,0.6773953515516713
2023-02-03,0.21300541892455194,0.3146314631463146,0.6559331183705627
2023-02-04,0.2434347644852023,0.23652365236523654,0.5991625206087045
2023-02-05,0.3092955398082534,0.18151815181518155,0.6562395132698172
2023-02-06,0.3326385994164235,0.19581958195819582,0.6509578488160026
2023-02-07,0.3734889537307211,0.22442244224422442,0.6121915989436671
2023-02-08,0.3989162150896206,0.24752475247524752,0.604881892061454
2023-02-09,0.3926636098374322,0.1155115511551155,0.5272034899838048
2023-02-10,0.3614005835764902,0.1573157315731573,0.6195888472256672
2023-02-11,0.43643184660275114,0.2695269526952695,0.609536176483462
2023-02-12,0.42726135889954153,0.2695269526952695,0.6592596915624681
2023-02-13,0.31763234681117125,0.27282728272827284,0.8148645296838297
2023-02-14,0.3318049187161317,0.13311331133113313,0.7456046922190286
2023-02-15,0.323051271363068,0.11001100110011,0.6833773472037818
2023-02-16,0.3797415589829096,0.0363036303630363,0.6389063161119947
2023-02-17,0.393497290537724,0.08360836083608361,0.4211470841418754
